763,980,4,2,Cama - Closet - escritorio,7304759,64419 Brentwood Way,1,Apartaestudio
764,821,1,6,Solo cama,568159,44 Autumn Leaf Place,54,Apartamento
765,973,4,9,Solo cama,6625250,64244 Erie Way,42,Apartaestudio
766,709,2,4,No,8417990,32695 Redwing Junction,60,Apartaestudio
767,544,4,2,Cama - Closet,5331919,8899 Warner Avenue,100,Casa
768,281,1,10,Otro,3389616,1 Logan Way,76,Apartaestudio
769,740,2,8,Cama - Closet,5846176,1 Linden Park,9,Apartamento
770,333,4,5,Solo cama,3883889,9991 Dwight Plaza,82,Casa
771,376,3,3,Otro,688669,80 Jenna Park,61,Habitación
772,728,4,5,Solo cama,9425666,00 Darwin Alley,28,Habitación
773,119,3,7,Cama - Closet,9991049,34 Pleasure Lane,62,Casa
774,393,1,5,Solo cama,5516094,244 Transport Hill,28,Habitación
775,982,1,5,Solo cama,2641829,23315 Quincy Avenue,20,Apartaestudio
776,226,3,2,Cama - Closet - escritorio,5163644,95107 Victoria Trail,8,Apartamento
777,632,1,6,Solo cama,4382475,3 Melvin Circle,19,Apartaestudio
778,839,1,7,Solo cama,3127949,153 Manitowish Plaza,57,Apartamento
779,336,4,1,No,8770553,14 Pepper Wood Point,58,Apartaestudio
780,161,2,5,Otro,6127617,94403 Rutledge Alley,43,Casa
781,629,4,8,No,2978342,925 Norway Maple Park,106,Habitación
782,672,3,1,Cama - Closet - escritorio,3370917,49202 Erie Lane,104,Apartaestudio
783,676,2,6,Cama - Closet,9829469,00528 Tennyson Place,11,Apartaestudio
784,316,2,7,Solo cama,6689152,4 Oak Valley Center,77,Casa
785,228,1,9,Solo cama,1608910,34532 Grayhawk Alley,65,Apartamento
786,9,2,1,Otro,3530055,57 Buhler Hill,78,Casa
787,384,3,2,Cama - Closet,2386385,877 Bultman Road,92,Casa
788,650,2,7,Cama - Closet - escritorio,8487393,2571 Westridge Pass,63,Casa
789,239,2,6,Solo cama,684570,0 Loeprich Plaza,118,Apartaestudio
790,682,3,1,Cama - Closet - escritorio,1822080,8 Duke Point,89,Habitación
791,601,3,9,Solo cama,3319824,85 Fulton Way,17,Casa
792,521,4,7,Otro,1021229,6 Anhalt Junction,42,Apartaestudio
793,709,1,7,Solo cama,8923370,946 Lakeland Pass,92,Casa
794,629,1,5,Cama - Closet,8402429,681 La Follette Alley,40,Apartaestudio
795,87,3,3,No,2966757,0 Mccormick Road,73,Apartamento
796,53,3,3,Cama - Closet - escritorio,3242125,106 Superior Center,75,Habitación
797,7,2,4,No,3418888,24603 Independence Way,36,Apartamento
798,250,1,1,Cama - Closet,9946504,381 Esker Street,63,Apartaestudio
799,963,2,10,Cama - Closet,8179381,8 Vermont Trail,115,Apartamento
800,478,1,6,Cama - Closet,6860740,471 Brentwood Crossing,118,Habitación
801,431,2,9,Cama - Closet,7506414,83163 Grayhawk Pass,15,Habitación
802,162,3,2,Otro,1865154,85044 Blue Bill Park Plaza,69,Habitación
803,760,1,3,Otro,9599297,88294 Corben Way,99,Casa
804,797,1,9,Otro,6792656,0 Oriole Street,56,Habitación
805,36,4,5,No,4243521,09261 Veith Avenue,87,Apartamento
806,127,3,5,Solo cama,1176609,75622 Buell Road,106,Apartamento
807,300,2,9,Solo cama,7284945,8978 Granby Hill,94,Casa
808,210,4,6,Otro,7948096,00008 Talmadge Center,102,Apartamento
809,619,2,9,No,709006,5286 Golf View Alley,65,Apartamento
810,712,1,1,Cama - Closet,9371602,47 Fuller Lane,62,Apartaestudio
811,495,4,3,No,6284127,97419 Sheridan Center,63,Casa
812,731,1,2,Cama - Closet - escritorio,8747127,9 Transport Drive,5,Apartamento
813,442,3,5,Solo cama,3768495,831 Straubel Street,86,Apartamento
814,615,2,6,No,8340195,97 Dawn Trail,114,Habitación
815,328,2,9,Cama - Closet,1820067,0557 Evergreen Court,94,Apartamento
816,695,1,10,Cama - Closet - escritorio,6921785,55 Lawn Place,3,Habitación
817,381,3,4,Solo cama,8175231,18 School Hill,112,Habitación
818,724,1,6,Otro,7398831,60213 Fisk Park,99,Apartamento
819,254,2,3,Cama - Closet - escritorio,8027334,762 Lotheville Trail,59,Apartamento
820,127,4,8,Cama - Closet - escritorio,7053521,953 Hanover Point,20,Habitación
821,873,3,9,Otro,5681559,985 Barby Street,113,Casa
822,18,2,6,Cama - Closet,7688201,04461 Veith Trail,41,Apartaestudio
823,898,1,7,No,9409201,2 Glendale Circle,56,Apartamento
824,2,1,9,Otro,2515230,9901 Dixon Avenue,10,Apartamento
825,204,4,6,Solo cama,9063256,09829 2nd Avenue,76,Apartamento
826,957,3,1,Cama - Closet,3453021,9 Ludington Pass,59,Casa
827,811,4,8,Solo cama,2558768,42781 Reindahl Pass,61,Casa
828,659,4,6,Solo cama,4742104,0416 Anhalt Hill,63,Habitación
829,468,2,7,Otro,8033167,03 Graedel Hill,5,Apartamento
830,993,1,6,Solo cama,348683,712 Farmco Terrace,107,Apartaestudio
831,573,3,2,No,9841398,70 Chinook Plaza,49,Apartamento
832,914,4,3,Otro,4354293,99 Hoepker Terrace,20,Apartamento
833,677,3,4,No,7074128,70171 Eastwood Lane,64,Apartamento
834,619,2,9,Solo cama,9998130,13706 Russell Parkway,4,Apartaestudio
835,36,1,3,Cama - Closet - escritorio,4898762,31248 Lakewood Gardens Drive,77,Habitación
836,112,2,8,No,5393289,794 Dovetail Way,52,Casa
837,450,1,3,Solo cama,1776206,4890 Randy Hill,20,Habitación
838,601,1,3,Solo cama,1263256,70348 Mccormick Crossing,53,Casa
839,106,4,6,Solo cama,3092994,41550 Lillian Drive,82,Habitación
840,151,3,5,Otro,3483007,97594 Blackbird Way,23,Habitación
841,750,4,7,No,3975669,4 Pierstorff Crossing,52,Casa
842,25,1,10,Otro,7346019,20 Larry Circle,27,Apartaestudio
843,189,3,1,No,9489495,229 Vernon Drive,77,Apartaestudio
844,476,1,10,No,3579087,912 Erie Plaza,55,Apartamento
845,504,2,2,Otro,8298839,9216 Messerschmidt Alley,110,Casa
846,908,3,5,No,5689191,37055 Vernon Lane,23,Apartamento
847,266,1,9,No,3591336,9050 Continental Drive,19,Habitación
848,832,2,6,Solo cama,5824275,32 Summer Ridge Circle,10,Apartamento
849,47,3,5,Cama - Closet - escritorio,7895173,7876 Buena Vista Way,57,Apartaestudio
850,514,2,2,Solo cama,1076586,5 Crest Line Street,37,Apartamento
851,685,2,7,No,5250864,3532 Bunker Hill Place,47,Habitación
852,16,3,6,Solo cama,2136095,003 Waywood Parkway,120,Habitación
853,349,2,6,Cama - Closet,2056227,240 Transport Center,89,Casa
854,883,3,10,Otro,7262240,12 Delladonna Circle,109,Habitación
855,976,4,10,Otro,5741336,40 Gateway Junction,19,Apartamento
856,128,2,8,Cama - Closet - escritorio,5743806,320 Carpenter Street,15,Apartaestudio
857,193,2,2,Cama - Closet - escritorio,7497186,15 Mendota Center,65,Habitación
858,856,2,2,Cama - Closet - escritorio,2559191,666 Glendale Hill,83,Apartaestudio
859,610,2,3,No,2063374,3351 Forest Dale Terrace,39,Habitación
860,572,1,7,Cama - Closet,9709698,53 Thompson Circle,61,Casa
861,213,3,1,Cama - Closet,4023617,9159 New Castle Alley,50,Apartaestudio
862,361,4,5,Cama - Closet,692791,504 Huxley Crossing,54,Apartaestudio
863,599,3,2,Cama - Closet,5645650,5019 Fair Oaks Court,85,Casa
864,977,2,1,Cama - Closet - escritorio,424127,3582 Eggendart Street,110,Apartamento
865,107,1,8,Cama - Closet,9775233,20 Debs Drive,61,Habitación
866,328,2,1,No,5576139,2 2nd Junction,49,Apartaestudio
867,146,2,2,Cama - Closet,9219978,7184 Golf View Terrace,50,Casa
868,502,2,9,Solo cama,698587,1651 Kennedy Park,113,Casa
869,107,3,7,Cama - Closet - escritorio,6072396,637 Dayton Parkway,83,Casa
870,659,3,8,Otro,6169892,4 Susan Pass,43,Casa
871,13,2,7,Solo cama,1374380,34 Anniversary Junction,69,Apartamento
872,175,3,8,Cama - Closet - escritorio,5290955,5041 Anniversary Pass,112,Habitación
873,751,4,4,Solo cama,7634859,9 Rusk Alley,26,Apartamento
874,843,2,7,Otro,7464384,5926 Pine View Avenue,18,Apartaestudio
875,626,2,2,Cama - Closet - escritorio,6819158,420 Ridge Oak Court,60,Apartaestudio
876,720,3,5,Otro,6791116,11 Grover Point,24,Apartamento
877,902,1,2,Otro,6499468,13 Dottie Road,91,Apartamento
878,720,1,4,No,2276078,7334 Hoepker Crossing,19,Apartamento
879,934,4,2,Solo cama,9494507,091 Mesta Circle,99,Apartaestudio
880,648,1,2,No,6568742,2 Sachtjen Trail,46,Habitación
881,712,1,10,Otro,2010756,7 Monterey Point,32,Casa
882,100,1,8,Cama - Closet - escritorio,9121125,58069 Ruskin Place,20,Apartamento
883,755,3,9,Otro,1203434,91 American Ash Center,94,Habitación
884,299,3,1,Otro,6380253,825 Judy Street,29,Habitación
885,434,2,9,Cama - Closet,8770789,98 Monica Pass,120,Apartaestudio
886,780,1,7,Otro,7187878,9548 Hudson Place,11,Habitación
887,41,2,3,Cama - Closet - escritorio,1544990,8 Tony Terrace,77,Habitación
888,542,1,4,No,3081254,4 Ridgeview Pass,115,Apartamento
889,658,2,10,Solo cama,4186928,198 Atwood Junction,4,Apartaestudio
890,18,3,9,Cama - Closet - escritorio,4188154,54909 Trailsway Place,79,Apartamento
891,825,2,9,Cama - Closet,4456152,8464 Lakewood Hill,67,Casa
892,451,1,4,Cama - Closet,541919,68 6th Trail,1,Apartaestudio
893,142,3,9,No,2096266,952 Farwell Place,109,Apartamento
894,332,3,7,Otro,831308,265 Larry Road,20,Apartamento
895,736,3,9,No,1707653,19 Hanson Terrace,55,Apartamento
896,914,3,2,Otro,8105776,8 Hoard Alley,74,Habitación
897,180,3,9,Otro,2834655,725 Bowman Pass,18,Apartaestudio
898,940,4,10,Otro,2226492,13604 Corben Lane,94,Apartamento
899,340,4,1,Cama - Closet - escritorio,4354374,14627 Michigan Terrace,25,Apartamento
900,28,2,3,Solo cama,9244130,8 Talmadge Parkway,47,Apartamento
901,859,1,1,Solo cama,484612,5766 Coleman Terrace,87,Casa
902,739,1,1,Otro,4673149,1056 Dawn Pass,29,Casa
903,190,2,9,Solo cama,9298079,1 American Hill,50,Apartaestudio
904,213,1,6,Cama - Closet - escritorio,2951383,14013 Susan Pass,85,Apartaestudio
905,304,1,1,Cama - Closet,1124655,3834 Norway Maple Circle,24,Apartaestudio
906,473,3,5,Cama - Closet - escritorio,323297,0009 Petterle Terrace,96,Apartamento
907,103,2,5,Cama - Closet,7300667,631 Anzinger Junction,91,Habitación
908,118,2,4,Solo cama,1916364,8 Bunker Hill Plaza,9,Apartamento
909,937,1,1,No,5919528,0249 Sunbrook Hill,109,Casa
910,100,2,6,Solo cama,3964289,8 Farwell Lane,14,Apartaestudio
911,647,4,2,Otro,8185317,455 Chive Court,24,Apartamento
912,229,1,7,Solo cama,8418942,432 Northridge Crossing,73,Apartamento
913,243,1,8,Otro,6804568,5619 Talisman Circle,107,Apartamento
914,996,4,7,Otro,1873947,4882 Merrick Trail,61,Casa
915,469,3,2,Otro,6472296,7404 Sugar Road,35,Apartaestudio
916,218,2,9,No,8451309,4868 Welch Parkway,53,Apartamento
917,325,1,5,Otro,849427,71400 Reinke Way,47,Apartaestudio
918,312,3,10,Otro,3725660,02 Algoma Plaza,37,Casa
919,177,1,6,Cama - Closet - escritorio,8081995,33074 West Lane,3,Apartaestudio
920,713,2,3,Solo cama,7677081,8062 Aberg Trail,89,Casa
921,572,3,7,Otro,537188,3 Bunting Lane,87,Apartamento
922,769,2,9,Solo cama,3974506,8870 Little Fleur Pass,76,Apartaestudio
923,680,3,2,No,7182053,091 Killdeer Trail,22,Apartamento
924,792,4,4,No,7452080,136 Jenna Place,66,Casa
925,139,1,3,Otro,1186511,550 Golf View Center,61,Apartamento
926,480,1,9,No,4313452,85 Carioca Circle,7,Apartamento
927,611,1,3,Otro,4137397,4765 Old Shore Point,3,Apartamento
928,680,4,9,Cama - Closet,7999379,51 Larry Trail,106,Habitación
929,454,1,2,Cama - Closet - escritorio,3959013,05 Butterfield Street,10,Casa
930,776,3,5,No,287365,6 Schurz Center,109,Apartaestudio
931,420,4,5,Cama - Closet,2294170,3 Parkside Avenue,31,Apartaestudio
932,179,2,9,Cama - Closet,3156097,8103 Lakewood Gardens Park,114,Apartaestudio
933,307,1,5,Cama - Closet,5057058,4884 Sutteridge Crossing,64,Apartamento
934,577,2,4,Solo cama,9499855,82 Dunning Road,21,Apartamento
935,350,1,8,Cama - Closet - escritorio,5030056,861 Talisman Parkway,64,Apartaestudio
936,579,2,1,Cama - Closet - escritorio,5299481,2 Grover Place,43,Habitación
937,457,1,7,Solo cama,5030931,18332 Huxley Crossing,72,Habitación
938,607,3,5,Otro,1028435,886 Comanche Junction,43,Apartamento
939,420,3,7,Solo cama,8793137,150 Magdeline Pass,95,Habitación
940,918,4,10,Cama - Closet,1501625,962 La Follette Park,32,Habitación
941,635,2,9,Solo cama,4703711,3672 Bay Avenue,98,Apartaestudio
942,467,3,5,No,8227401,32805 Dayton Avenue,83,Apartamento
943,847,2,9,Cama - Closet,8298735,13827 Dovetail Center,36,Casa
944,137,4,6,Cama - Closet,1302549,9 Westend Road,48,Apartamento
945,737,3,5,No,2509764,47 Pawling Court,25,Apartamento
946,642,2,4,Cama - Closet,1908638,6 Dryden Park,63,Casa
947,729,4,5,Solo cama,5680001,237 Weeping Birch Crossing,81,Casa
948,255,2,7,No,1010269,06 Anniversary Center,76,Habitación
949,259,1,7,Cama - Closet - escritorio,6985187,105 Mcguire Circle,65,Habitación
950,674,4,4,No,7451027,027 Briar Crest Park,24,Habitación
951,731,2,5,Solo cama,7583664,09 Sullivan Plaza,49,Apartamento
952,804,3,4,Solo cama,8269054,03 Spohn Street,31,Apartamento
953,634,3,3,Cama - Closet - escritorio,9146951,82100 Sunnyside Place,75,Habitación
954,471,2,3,No,2747536,63216 Gateway Plaza,48,Apartaestudio
955,955,1,10,Otro,1779612,25 Johnson Park,37,Apartaestudio
956,564,1,8,Solo cama,431999,114 Eggendart Center,14,Apartamento
957,950,1,9,Solo cama,8075663,3463 Crowley Lane,40,Apartaestudio
958,759,1,9,Solo cama,8855256,546 Lakewood Crossing,27,Apartamento
959,344,3,8,Cama - Closet,7647271,62399 Delladonna Parkway,79,Apartaestudio
960,167,4,8,Cama - Closet - escritorio,1758379,39112 Prentice Court,84,Casa
961,412,1,4,Cama - Closet,574682,96601 Ilene Drive,3,Casa
962,471,1,3,Cama - Closet,2631761,055 Straubel Plaza,95,Habitación
963,456,3,2,Solo cama,7913498,67 Schlimgen Place,105,Casa
964,992,4,7,No,6895107,582 Iowa Street,22,Apartamento
965,652,2,4,Cama - Closet,8585583,5170 Division Crossing,89,Casa
966,954,1,10,Otro,1231394,486 Kinsman Alley,87,Apartaestudio
967,669,3,6,Cama - Closet,8717580,368 Melrose Court,67,Casa
968,87,3,6,Otro,1437483,0582 Dwight Lane,105,Habitación
969,233,4,4,Cama - Closet - escritorio,8971481,2 Riverside Road,42,Apartamento
970,500,2,9,Otro,2193022,1 Merchant Terrace,50,Habitación
971,337,1,1,No,7562453,4430 Haas Junction,58,Apartaestudio
972,662,3,6,Solo cama,6584978,5612 Rusk Road,96,Apartamento
973,210,2,2,Cama - Closet - escritorio,5743319,634 Duke Way,32,Casa
974,706,2,4,Cama - Closet,8892058,3897 Merrick Park,85,Apartaestudio
975,324,4,3,Solo cama,8878844,575 Main Lane,76,Habitación
976,358,1,2,Cama - Closet - escritorio,3145091,76 Cody Place,58,Casa
977,752,2,4,Otro,3140438,373 Arapahoe Drive,12,Habitación
978,871,4,9,No,775995,87419 Thackeray Junction,59,Apartamento
979,593,2,10,No,8639983,1015 Eagle Crest Pass,50,Casa
980,543,3,8,Cama - Closet - escritorio,1910095,075 Myrtle Drive,61,Apartamento
981,355,1,8,Cama - Closet - escritorio,2579188,8 Haas Crossing,19,Habitación
982,722,2,8,Cama - Closet - escritorio,4917793,953 School Street,48,Apartaestudio
983,315,1,10,Cama - Closet,5669182,7 Logan Avenue,22,Casa
984,817,1,7,Cama - Closet,2667589,06 Walton Junction,16,Casa
985,868,3,8,No,5865980,88217 Banding Road,90,Apartaestudio
986,507,1,6,Otro,5224089,5894 Everett Pass,107,Apartaestudio
987,379,1,8,Solo cama,968302,631 Bashford Place,45,Apartamento
988,274,3,5,No,7275483,8334 Del Sol Road,93,Habitación
989,110,1,6,Cama - Closet - escritorio,1896630,249 Fairview Center,67,Habitación
990,548,4,4,Cama - Closet,1996894,9 Melvin Street,2,Casa
991,614,4,7,Cama - Closet - escritorio,4969451,421 Cardinal Place,85,Habitación
992,114,2,2,Solo cama,2149653,45 Beilfuss Plaza,26,Habitación
993,153,4,2,No,2154408,730 Bayside Avenue,84,Casa
994,30,1,3,No,6174287,9413 Browning Park,2,Habitación
995,149,1,3,Cama - Closet - escritorio,1401388,4338 Hauk Trail,17,Habitación
996,65,3,8,Otro,4364666,21 Bashford Drive,11,Casa
997,463,4,5,No,557314,15747 Cherokee Place,113,Apartamento
998,399,3,10,No,9206211,744 Eliot Pass,65,Habitación
999,247,1,1,Cama - Closet,4766876,5033 Bunker Hill Place,6,Apartamento
1000,46,2,1,Solo cama,6997904,1 Hoepker Road,21,Apartaestudio
